ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,bid_ct_00,ask_ct_00,bid_px_01,ask_px_01,bid_sz_01,ask_sz_01,bid_ct_01,ask_ct_01,bid_px_02,ask_px_02,bid_sz_02,ask_sz_02,bid_ct_02,ask_ct_02,bid_px_03,ask_px_03,bid_sz_03,ask_sz_03,bid_ct_03,ask_ct_03,bid_px_04,ask_px_04,bid_sz_04,ask_sz_04,bid_ct_04,ask_ct_04,bid_px_05,ask_px_05,bid_sz_05,ask_sz_05,bid_ct_05,ask_ct_05,bid_px_06,ask_px_06,bid_sz_06,ask_sz_06,bid_ct_06,ask_ct_06,bid_px_07,ask_px_07,bid_sz_07,ask_sz_07,bid_ct_07,ask_ct_07,bid_px_08,ask_px_08,bid_sz_08,ask_sz_08,bid_ct_08,ask_ct_08,bid_px_09,ask_px_09,bid_sz_09,ask_sz_09,bid_ct_09,ask_ct_09,symbol,ofi_best_level,multi_level_ofi,integrated_ofi
2024-10-21T12:54:57.286172810Z,2024-10-21T12:54:57.286006414Z,10,2,38,A,A,0,233.98,25,130,166396,14907811,233.89,233.98,11,25,1,1,233.8,233.99,11,400,2,1,233.78,234.0,200,127,1,4,233.73,234.1,20,100,1,1,233.7,234.13,1207,400,2,1,233.66,234.17,1,1,1,1,233.6,234.25,1000,100,1,1,233.58,234.41,505,500,2,1,233.53,234.43,30,105,2,2,233.5,234.5,224,63,2,4,AAPL,-358,-2.087992899708381,0.0269525463011703
2024-10-21T12:54:58.232380233Z,2024-10-21T12:54:58.232213590Z,10,2,38,A,B,2,233.78,200,130,166643,14908603,233.89,233.98,11,25,1,1,233.8,233.99,11,400,2,1,233.78,234.0,400,127,2,4,233.73,234.1,20,100,1,1,233.7,234.13,1207,400,2,1,233.66,234.17,1,1,1,1,233.6,234.25,1000,100,1,1,233.58,234.41,505,500,2,1,233.53,234.43,30,105,2,2,233.5,234.5,224,63,2,4,AAPL,-358,-2.102275507707365,0.02713691122570996
2024-10-21T12:54:58.287188823Z,2024-10-21T12:54:58.287022773Z,10,2,38,C,B,2,233.78,200,130,166050,14908620,233.89,233.98,11,25,1,1,233.8,233.99,11,400,2,1,233.78,234.0,200,127,1,4,233.73,234.1,20,100,1,1,233.7,234.13,1207,400,2,1,233.66,234.17,1,1,1,1,233.6,234.25,1000,100,1,1,233.58,234.41,505,500,2,1,233.53,234.43,30,105,2,2,233.5,234.5,224,63,2,4,AAPL,-358,-2.115589173856518,0.027308768708258626
2024-10-21T12:54:58.287202693Z,2024-10-21T12:54:58.287036014Z,10,2,38,A,B,1,233.81,400,130,166679,14908621,233.89,233.98,11,25,1,1,233.81,233.99,400,400,1,1,233.8,234.0,11,127,2,4,233.73,234.1,20,100,1,1,233.7,234.13,1207,400,2,1,233.66,234.17,1,1,1,1,233.6,234.25,1000,100,1,1,233.58,234.41,505,500,2,1,233.53,234.43,30,105,2,2,233.5,234.5,224,63,2,4,AAPL,-358,-2.128029263831733,0.027469349762482772
2024-10-21T12:55:04.801556862Z,2024-10-21T12:55:04.801390940Z,10,2,38,C,B,1,233.81,400,130,165922,14915193,233.89,233.98,11,25,1,1,233.8,233.99,11,400,2,1,233.73,234.0,20,127,1,4,233.7,234.1,1207,100,2,1,233.66,234.13,1,400,1,1,233.6,234.17,1000,1,1,1,233.58,234.25,505,100,2,1,233.53,234.41,30,500,2,1,233.5,234.43,224,105,2,2,233.45,234.5,15,63,1,4,AAPL,417,2.9322723908216135,-0.03785080274568983
2024-10-21T12:55:04.801570106Z,2024-10-21T12:55:04.801403945Z,10,2,38,A,B,2,233.78,200,130,166161,14915194,233.89,233.98,11,25,1,1,233.8,233.99,11,400,2,1,233.78,234.0,200,127,1,4,233.73,234.1,20,100,1,1,233.7,234.13,1207,400,2,1,233.66,234.17,1,1,1,1,233.6,234.25,1000,100,1,1,233.58,234.41,505,500,2,1,233.53,234.43,30,105,2,2,233.5,234.5,224,63,2,4,AAPL,641,4.505359339307678,-0.058156762033558566
2024-10-21T12:55:05.847019294Z,2024-10-21T12:55:05.846852917Z,10,2,38,A,A,0,233.98,400,130,166377,14916035,233.89,233.98,11,425,1,2,233.8,234.0,11,127,2,4,233.78,234.1,200,100,1,1,233.73,234.13,20,400,1,1,233.7,234.17,1207,1,2,1,233.66,234.25,1,100,1,1,233.6,234.41,1000,500,1,1,233.58,234.43,505,105,2,2,233.53,234.5,30,63,2,4,233.5,234.59,224,60,2,1,AAPL,701,4.9275313807531385,-0.06360630714250388
2024-10-21T12:55:07.137394765Z,2024-10-21T12:55:07.137227591Z,10,2,38,T,A,0,233.89,11,130,167174,14918143,233.89,233.98,11,425,1,2,233.8,234.0,11,127,2,4,233.78,234.1,200,100,1,1,233.73,234.13,20,400,1,1,233.7,234.17,1207,1,2,1,233.66,234.25,1,100,1,1,233.6,234.41,1000,500,1,1,233.58,234.43,505,105,2,2,233.53,234.5,30,63,2,4,233.5,234.59,224,60,2,1,AAPL,701,4.927943760984183,-0.06361163029148226
2024-10-21T12:55:07.137394765Z,2024-10-21T12:55:07.137227591Z,10,2,38,C,B,0,233.89,11,130,167174,14918143,233.8,233.98,11,425,2,2,233.78,234.0,200,127,1,4,233.73,234.1,20,100,1,1,233.7,234.13,1207,400,2,1,233.66,234.17,1,1,1,1,233.6,234.25,1000,100,1,1,233.58,234.41,505,500,2,1,233.53,234.43,30,105,2,2,233.5,234.5,224,63,2,4,233.45,234.59,15,60,1,1,AAPL,686,4.982001894537418,-0.06430943168139688
2024-10-21T12:55:07.137418015Z,2024-10-21T12:55:07.137250126Z,10,2,38,A,A,0,233.96,100,130,167889,14918144,233.8,233.96,11,100,2,1,233.78,233.98,200,425,1,2,233.73,234.0,20,127,1,4,233.7,234.1,1207,100,2,1,233.66,234.13,1,400,1,1,233.6,234.17,1000,1,1,1,233.58,234.25,505,100,2,1,233.53,234.41,30,500,2,1,233.5,234.43,224,105,2,2,233.45,234.5,15,63,1,4,AAPL,623,4.663755458515284,-0.06020139481821264
2024-10-21T12:55:07.137421351Z,2024-10-21T12:55:07.137254976Z,10,2,38,A,A,0,233.94,24,130,166375,14918145,233.8,233.94,11,24,2,1,233.78,233.96,200,100,1,1,233.73,233.98,20,425,1,2,233.7,234.0,1207,127,2,4,233.66,234.1,1,100,1,1,233.6,234.13,1000,400,1,1,233.58,234.17,505,1,2,1,233.53,234.25,30,100,2,1,233.5,234.41,224,500,2,1,233.45,234.43,15,105,1,2,AAPL,518,3.9650949173300676,-0.051182838965975204
2024-10-21T12:55:07.137443353Z,2024-10-21T12:55:07.137277247Z,10,2,38,A,A,0,233.94,11,130,166106,14918146,233.8,233.94,11,35,2,2,233.78,233.96,200,100,1,1,233.73,233.98,20,425,1,2,233.7,234.0,1207,127,2,4,233.66,234.1,1,100,1,1,233.6,234.13,1000,400,1,1,233.58,234.17,505,1,2,1,233.53,234.25,30,100,2,1,233.5,234.41,224,500,2,1,233.45,234.43,15,105,1,2,AAPL,518,4.049308478653037,-0.052269897217495496
2024-10-21T12:55:07.137458278Z,2024-10-21T12:55:07.137292058Z,10,2,38,A,A,2,233.97,11,130,166220,14918148,233.8,233.94,11,35,2,2,233.78,233.96,200,100,1,1,233.73,233.97,20,11,1,1,233.7,233.98,1207,425,2,2,233.66,234.0,1,127,1,4,233.6,234.1,1000,100,1,1,233.58,234.13,505,400,2,1,233.53,234.17,30,1,2,1,233.5,234.25,224,100,2,1,233.45,234.41,15,500,1,1,AAPL,18,0.13562159899539555,-0.0017506512722685378
2024-10-21T12:55:07.137463531Z,2024-10-21T12:55:07.137297701Z,10,2,38,C,B,1,233.78,200,130,165830,14918149,233.8,233.94,11,35,2,2,233.73,233.96,20,100,1,1,233.7,233.97,1207,11,2,1,233.66,233.98,1,425,1,2,233.6,234.0,1000,127,1,4,233.58,234.1,505,100,2,1,233.53,234.13,30,400,2,1,233.5,234.17,224,1,2,1,233.45,234.25,15,100,1,1,233.4,234.41,109,500,2,1,AAPL,-91,-0.6553497942386831,0.008459485506462921
2024-10-21T12:55:07.137466554Z,2024-10-21T12:55:07.137299614Z,10,2,38,C,A,1,233.96,100,130,166940,14918150,233.8,233.94,11,35,2,2,233.73,233.97,20,11,1,1,233.7,233.98,1207,425,2,2,233.66,234.0,1,127,1,4,233.6,234.1,1000,100,1,1,233.58,234.13,505,400,2,1,233.53,234.17,30,1,2,1,233.5,234.25,224,100,2,1,233.45,234.41,15,500,1,1,233.4,234.43,109,105,2,2,AAPL,14,0.10162703379224029,-0.0013118374751746099
2024-10-21T12:55:07.208529008Z,2024-10-21T12:55:07.208362599Z,10,2,38,A,B,1,233.75,400,130,166409,14918277,233.8,233.94,11,35,2,2,233.75,233.97,400,11,1,1,233.73,233.98,20,425,1,2,233.7,234.0,1207,127,2,4,233.66,234.1,1,100,1,1,233.6,234.13,1000,400,1,1,233.58,234.17,505,1,2,1,233.53,234.25,30,100,2,1,233.5,234.41,224,500,2,1,233.45,234.43,15,105,1,2,AAPL,29,0.21454993834771888,-0.0027694860207799375
2024-10-21T12:55:07.208575077Z,2024-10-21T12:55:07.208409169Z,10,2,38,C,B,1,233.75,400,130,165908,14918278,233.8,233.94,11,35,2,2,233.73,233.97,20,11,1,1,233.7,233.98,1207,425,2,2,233.66,234.0,1,127,1,4,233.6,234.1,1000,100,1,1,233.58,234.13,505,400,2,1,233.53,234.17,30,1,2,1,233.5,234.25,224,100,2,1,233.45,234.41,15,500,1,1,233.4,234.43,109,105,2,2,AAPL,-80,-0.5958673714560307,0.007691665484479544
2024-10-21T12:55:07.208589099Z,2024-10-21T12:55:07.208422476Z,10,2,38,A,B,1,233.73,200,130,166623,14918279,233.8,233.94,11,35,2,2,233.73,233.97,220,11,2,1,233.7,233.98,1207,425,2,2,233.66,234.0,1,127,1,4,233.6,234.1,1000,100,1,1,233.58,234.13,505,400,2,1,233.53,234.17,30,1,2,1,233.5,234.25,224,100,2,1,233.45,234.41,15,500,1,1,233.4,234.43,109,105,2,2,AAPL,-80,-0.5996720543452799,0.007740777668600515
2024-10-21T12:55:07.237502776Z,2024-10-21T12:55:07.237336751Z,10,2,38,C,A,0,233.94,24,130,166025,14918331,233.8,233.94,11,11,2,1,233.73,233.97,220,11,2,1,233.7,233.98,1207,425,2,2,233.66,234.0,1,127,1,4,233.6,234.1,1000,100,1,1,233.58,234.13,505,400,2,1,233.53,234.17,30,1,2,1,233.5,234.25,224,100,2,1,233.45,234.41,15,500,1,1,233.4,234.43,109,105,2,2,AAPL,-80,-0.6032906764168191,0.007787488114284127
2024-10-21T12:55:07.237529467Z,2024-10-21T12:55:07.237363330Z,10,2,38,C,A,1,233.97,11,130,166137,14918332,233.8,233.94,11,11,2,1,233.73,233.98,220,425,2,2,233.7,234.0,1207,127,2,4,233.66,234.1,1,100,1,1,233.6,234.13,1000,400,1,1,233.58,234.17,505,1,2,1,233.53,234.25,30,100,2,1,233.5,234.41,224,500,2,1,233.45,234.43,15,105,1,2,233.4,234.5,109,63,2,4,AAPL,-17,-0.1295383236216943,0.0016721262154087409
2024-10-21T12:55:07.393930358Z,2024-10-21T12:55:07.393764372Z,10,2,38,C,A,0,233.94,11,130,165986,14918488,233.8,233.98,11,425,2,2,233.73,234.0,220,127,2,4,233.7,234.1,1207,100,2,1,233.66,234.13,1,400,1,1,233.6,234.17,1000,1,1,1,233.58,234.25,505,100,2,1,233.53,234.41,30,500,2,1,233.5,234.43,224,105,2,2,233.45,234.5,15,63,1,4,233.4,234.59,109,60,2,1,AAPL,43,0.3310238645111624,-0.004272972401522778
2024-10-21T12:55:09.549298238Z,2024-10-21T12:55:09.549131905Z,10,2,38,A,A,0,233.97,400,130,166333,14921245,233.8,233.97,11,400,2,1,233.73,233.98,220,25,2,1,233.7,234.0,1207,127,2,4,233.66,234.1,1,100,1,1,233.6,234.13,1000,400,1,1,233.58,234.17,505,1,2,1,233.53,234.25,30,100,2,1,233.5,234.41,224,500,2,1,233.45,234.43,15,105,1,2,233.4,234.5,109,63,2,4,AAPL,-20,-0.1554236373448462,0.0020062629439105534
2024-10-21T12:55:12.192356478Z,2024-10-21T12:55:12.192189397Z,10,2,38,A,A,0,233.96,400,130,167081,14924646,233.8,233.96,11,400,2,1,233.73,233.98,220,25,2,1,233.7,234.0,1207,127,2,4,233.66,234.1,1,100,1,1,233.6,234.13,1000,400,1,1,233.58,234.17,505,1,2,1,233.53,234.25,30,100,2,1,233.5,234.41,224,500,2,1,233.45,234.43,15,105,1,2,233.4,234.5,109,63,2,4,AAPL,-20,-0.15682950090070996,0.00202441032486565
2024-10-21T12:55:12.209571761Z,2024-10-21T12:55:12.209405788Z,10,2,38,C,B,1,233.73,200,130,165973,14924752,233.8,233.96,11,400,2,1,233.73,233.98,20,25,1,1,233.7,234.0,1207,127,2,4,233.66,234.1,1,100,1,1,233.6,234.13,1000,400,1,1,233.58,234.17,505,1,2,1,233.53,234.25,30,100,2,1,233.5,234.41,224,500,2,1,233.45,234.43,15,105,1,2,233.4,234.5,109,63,2,4,AAPL,-20,-0.15818503486314914,0.002041908033737435
2024-10-21T12:55:12.209585045Z,2024-10-21T12:55:12.209418239Z,10,2,38,A,B,2,233.71,200,130,166806,14924753,233.8,233.96,11,400,2,1,233.73,233.98,20,25,1,1,233.71,234.0,200,127,1,4,233.7,234.1,1207,100,2,1,233.66,234.13,1,400,1,1,233.6,234.17,1000,1,1,1,233.58,234.25,505,100,2,1,233.53,234.41,30,500,2,1,233.5,234.43,224,105,2,2,233.45,234.5,15,63,1,4,AAPL,-5,-0.04026014245896562,0.000519692070729041
2024-10-21T12:55:12.301140507Z,2024-10-21T12:55:12.300974358Z,10,2,38,A,B,2,233.72,200,130,166149,14925001,233.8,233.96,11,400,2,1,233.73,233.98,20,25,1,1,233.72,234.0,200,127,1,4,233.7,234.1,1207,100,2,1,233.66,234.13,1,400,1,1,233.6,234.17,1000,1,1,1,233.58,234.25,505,100,2,1,233.53,234.41,30,500,2,1,233.5,234.43,224,105,2,2,233.45,234.5,15,63,1,4,AAPL,-5,-0.0409626216077829,0.0005287599185108742
2024-10-21T12:55:12.370366394Z,2024-10-21T12:55:12.370199382Z,10,2,38,A,B,1,233.73,200,130,167012,14925108,233.8,233.96,11,400,2,1,233.73,233.98,220,25,2,1,233.7,234.0,1207,127,2,4,233.66,234.1,1,100,1,1,233.6,234.13,1000,400,1,1,233.58,234.17,505,1,2,1,233.53,234.25,30,100,2,1,233.5,234.41,224,500,2,1,233.45,234.43,15,105,1,2,233.4,234.5,109,63,2,4,AAPL,-114,-0.9407265774378585,0.012143229336975496
2024-10-21T12:55:13.264930228Z,2024-10-21T12:55:13.264764014Z,10,2,38,A,B,1,233.74,200,130,166214,14925616,233.8,233.96,11,400,2,1,233.74,233.98,200,25,1,1,233.73,234.0,20,127,1,4,233.7,234.1,1207,100,2,1,233.66,234.13,1,400,1,1,233.6,234.17,1000,1,1,1,233.58,234.25,505,100,2,1,233.53,234.41,30,500,2,1,233.5,234.43,224,105,2,2,233.45,234.5,15,63,1,4,AAPL,-99,-0.8303544682975537,0.010718507355220978
2024-10-21T12:55:15.334711656Z,2024-10-21T12:55:15.334545441Z,10,2,38,A,B,0,233.85,4,130,166215,14926902,233.85,233.96,4,400,1,1,233.8,233.98,11,25,2,1,233.74,234.0,200,127,1,4,233.73,234.1,20,100,1,1,233.7,234.13,1207,400,2,1,233.66,234.17,1,1,1,1,233.6,234.25,1000,100,1,1,233.58,234.41,505,500,2,1,233.53,234.43,30,105,2,2,233.5,234.5,224,63,2,4,AAPL,-206,-1.9700755822921487,0.02543042811876907
2024-10-21T12:55:15.338819415Z,2024-10-21T12:55:15.338653449Z,10,2,38,C,B,0,233.85,4,130,165966,14926922,233.8,233.96,11,400,2,1,233.74,233.98,200,25,1,1,233.73,234.0,20,127,1,4,233.7,234.1,1207,100,2,1,233.66,234.13,1,400,1,1,233.6,234.17,1000,1,1,1,233.58,234.25,505,100,2,1,233.53,234.41,30,500,2,1,233.5,234.43,224,105,2,2,233.45,234.5,15,63,1,4,AAPL,-221,-2.155768937661942,0.0278274232230738
2024-10-21T12:55:15.998289904Z,2024-10-21T12:55:15.998123326Z,10,2,38,C,B,1,233.74,200,130,166578,14927541,233.8,233.96,11,400,2,1,233.73,233.98,20,25,1,1,233.7,234.0,1207,127,2,4,233.66,234.1,1,100,1,1,233.6,234.13,1000,400,1,1,233.58,234.17,505,1,2,1,233.53,234.25,30,100,2,1,233.5,234.41,224,500,2,1,233.45,234.43,15,105,1,2,233.4,234.5,109,63,2,4,AAPL,-494,-4.805145905240037,0.06202651240478312
2024-10-21T12:55:15.998303569Z,2024-10-21T12:55:15.998136786Z,10,2,38,A,B,1,233.73,200,130,166783,14927542,233.8,233.96,11,400,2,1,233.73,233.98,220,25,2,1,233.7,234.0,1207,127,2,4,233.66,234.1,1,100,1,1,233.6,234.13,1000,400,1,1,233.58,234.17,505,1,2,1,233.53,234.25,30,100,2,1,233.5,234.41,224,500,2,1,233.45,234.43,15,105,1,2,233.4,234.5,109,63,2,4,AAPL,-494,-4.829819737244119,0.062345010901406456
2024-10-21T12:55:16.052695850Z,2024-10-21T12:55:16.052529509Z,10,2,38,A,A,0,233.95,400,130,166341,14927607,233.8,233.95,11,400,2,1,233.73,233.98,220,25,2,1,233.7,234.0,1207,127,2,4,233.66,234.1,1,100,1,1,233.6,234.13,1000,400,1,1,233.58,234.17,505,1,2,1,233.53,234.25,30,100,2,1,233.5,234.41,224,500,2,1,233.45,234.43,15,105,1,2,233.4,234.5,109,63,2,4,AAPL,-494,-4.853230128014291,0.06264720045446943
2024-10-21T12:55:17.765500996Z,2024-10-21T12:55:17.765334567Z,10,2,38,C,B,1,233.73,200,130,166429,14928900,233.8,233.95,11,400,2,1,233.73,233.98,20,25,1,1,233.7,234.0,1207,127,2,4,233.66,234.1,1,100,1,1,233.6,234.13,1000,400,1,1,233.58,234.17,505,1,2,1,233.53,234.25,30,100,2,1,233.5,234.41,224,500,2,1,233.45,234.43,15,105,1,2,233.4,234.5,109,63,2,4,AAPL,-431,-4.30804179918219,0.05560971786640262
2024-10-21T12:55:17.765514295Z,2024-10-21T12:55:17.765347989Z,10,2,38,A,B,2,233.7,200,130,166306,14928901,233.8,233.95,11,400,2,1,233.73,233.98,20,25,1,1,233.7,234.0,1407,127,3,4,233.66,234.1,1,100,1,1,233.6,234.13,1000,400,1,1,233.58,234.17,505,1,2,1,233.53,234.25,30,100,2,1,233.5,234.41,224,500,2,1,233.45,234.43,15,105,1,2,233.4,234.5,109,63,2,4,AAPL,-431,-4.325904059040591,0.05584029019542938
2024-10-21T12:55:20.823540303Z,2024-10-21T12:55:20.823373698Z,10,2,38,A,B,1,233.77,200,130,166605,14932844,233.8,233.95,11,400,2,1,233.77,233.98,200,25,1,1,233.73,234.0,20,127,1,4,233.7,234.1,1207,100,2,1,233.66,234.13,1,400,1,1,233.6,234.17,1000,1,1,1,233.58,234.25,505,100,2,1,233.53,234.41,30,500,2,1,233.5,234.43,224,105,2,2,233.45,234.5,15,63,1,4,AAPL,-416,-4.443257676902537,0.05735513194583748
2024-10-21T12:55:22.580704154Z,2024-10-21T12:55:22.580537870Z,10,2,38,A,A,0,233.94,400,130,166284,14934605,233.8,233.94,11,400,2,1,233.77,233.98,200,25,1,1,233.73,234.0,20,127,1,4,233.7,234.1,1207,100,2,1,233.66,234.13,1,400,1,1,233.6,234.17,1000,1,1,1,233.58,234.25,505,100,2,1,233.53,234.41,30,500,2,1,233.5,234.43,224,105,2,2,233.45,234.5,15,63,1,4,AAPL,-416,-4.523228995057661,0.058387429831353595
2024-10-21T12:55:23.609198850Z,2024-10-21T12:55:23.609032313Z,10,2,38,C,B,1,233.77,200,130,166537,14935574,233.8,233.94,11,400,2,1,233.73,233.98,20,25,1,1,233.7,234.0,1207,127,2,4,233.66,234.1,1,100,1,1,233.6,234.13,1000,400,1,1,233.58,234.17,505,1,2,1,233.53,234.25,30,100,2,1,233.5,234.41,224,500,2,1,233.45,234.43,15,105,1,2,233.4,234.5,109,63,2,4,AAPL,-525,-5.719320730535085,0.07382700239187565
2024-10-21T12:55:23.609211150Z,2024-10-21T12:55:23.609045176Z,10,2,38,A,B,1,233.75,200,130,165974,14935575,233.8,233.94,11,400,2,1,233.75,233.98,200,25,1,1,233.73,234.0,20,127,1,4,233.7,234.1,1207,100,2,1,233.66,234.13,1,400,1,1,233.6,234.17,1000,1,1,1,233.58,234.25,505,100,2,1,233.53,234.41,30,500,2,1,233.5,234.43,224,105,2,2,233.45,234.5,15,63,1,4,AAPL,-510,-5.648734177215189,0.07291584634969743
2024-10-21T12:55:23.680828609Z,2024-10-21T12:55:23.680662027Z,10,2,38,A,A,0,233.93,400,130,166582,14935877,233.8,233.93,11,400,2,1,233.75,233.98,200,25,1,1,233.73,234.0,20,127,1,4,233.7,234.1,1207,100,2,1,233.66,234.13,1,400,1,1,233.6,234.17,1000,1,1,1,233.58,234.25,505,100,2,1,233.53,234.41,30,500,2,1,233.5,234.43,224,105,2,2,233.45,234.5,15,63,1,4,AAPL,-510,-5.739293529227884,0.07408481829805368
2024-10-21T12:55:23.701762875Z,2024-10-21T12:55:23.701596845Z,10,2,38,C,A,0,233.93,200,130,166030,14935939,233.8,233.93,11,200,2,1,233.75,233.98,200,25,1,1,233.73,234.0,20,127,1,4,233.7,234.1,1207,100,2,1,233.66,234.13,1,400,1,1,233.6,234.17,1000,1,1,1,233.58,234.25,505,100,2,1,233.53,234.41,30,500,2,1,233.5,234.43,224,105,2,2,233.45,234.5,15,63,1,4,AAPL,-510,-5.827671402100061,0.075225630946851
2024-10-21T12:55:23.701902350Z,2024-10-21T12:55:23.701735603Z,10,2,38,C,A,0,233.93,200,130,166747,14935940,233.8,233.98,11,25,2,1,233.75,234.0,200,127,1,4,233.73,234.1,20,100,1,1,233.7,234.13,1207,400,2,1,233.66,234.17,1,1,1,1,233.6,234.25,1000,100,1,1,233.58,234.41,505,500,2,1,233.53,234.43,30,105,2,2,233.5,234.5,224,63,2,4,233.45,234.59,15,60,1,1,AAPL,-450,-5.220577011143337,0.06738904314823962
2024-10-21T12:55:23.701914470Z,2024-10-21T12:55:23.701747931Z,10,2,38,A,A,1,233.99,200,130,166539,14935941,233.8,233.98,11,25,2,1,233.75,233.99,200,200,1,1,233.73,234.0,20,127,1,4,233.7,234.1,1207,100,2,1,233.66,234.13,1,400,1,1,233.6,234.17,1000,1,1,1,233.58,234.25,505,100,2,1,233.53,234.41,30,500,2,1,233.5,234.43,224,105,2,2,233.45,234.5,15,63,1,4,AAPL,-513,-6.03620455573993,0.07791745019565813
2024-10-21T12:55:24.862993086Z,2024-10-21T12:55:24.862826730Z,10,2,38,A,B,1,233.76,200,130,166356,14937768,233.8,233.98,11,25,2,1,233.76,233.99,200,200,1,1,233.73,234.0,20,127,1,4,233.7,234.1,1207,100,2,1,233.66,234.13,1,400,1,1,233.6,234.17,1000,1,1,1,233.58,234.25,505,100,2,1,233.53,234.41,30,500,2,1,233.5,234.43,224,105,2,2,233.45,234.5,15,63,1,4,AAPL,-722,-8.652160201829076,0.11168512521163776
2024-10-21T12:55:26.706648982Z,2024-10-21T12:55:26.706482748Z,10,2,38,A,A,1,233.99,200,130,166234,14939654,233.8,233.98,11,25,2,1,233.76,233.99,200,400,1,2,233.73,234.0,20,127,1,4,233.7,234.1,1207,100,2,1,233.66,234.13,1,400,1,1,233.6,234.17,1000,1,1,1,233.58,234.25,505,100,2,1,233.53,234.41,30,500,2,1,233.5,234.43,224,105,2,2,233.45,234.5,15,63,1,4,AAPL,-782,-9.685788787483702,0.1250275663267203
2024-10-21T12:55:37.151210320Z,2024-10-21T12:55:37.151044095Z,10,2,38,C,A,1,233.99,200,130,166225,14951165,233.8,233.98,11,25,2,1,233.76,233.99,200,200,1,1,233.73,234.0,20,127,1,4,233.7,234.1,1207,100,2,1,233.66,234.13,1,400,1,1,233.6,234.17,1000,1,1,1,233.58,234.25,505,100,2,1,233.53,234.41,30,500,2,1,233.5,234.43,224,105,2,2,233.45,234.5,15,63,1,4,AAPL,-82,-1.6488785769528227,0.02128430426968198
2024-10-21T12:55:37.151221143Z,2024-10-21T12:55:37.151054693Z,10,2,38,C,A,1,233.99,200,130,166450,14951166,233.8,233.98,11,25,2,1,233.76,234.0,200,127,1,4,233.73,234.1,20,100,1,1,233.7,234.13,1207,400,2,1,233.66,234.17,1,1,1,1,233.6,234.25,1000,100,1,1,233.58,234.41,505,500,2,1,233.53,234.43,30,105,2,2,233.5,234.5,224,63,2,4,233.45,234.59,15,60,1,1,AAPL,-22,-0.45029239766081874,0.005812532551577762
2024-10-21T12:55:37.151232360Z,2024-10-21T12:55:37.151066136Z,10,2,38,A,A,1,234.0,200,130,166224,14951167,233.8,233.98,11,25,2,1,233.76,234.0,200,327,1,5,233.73,234.1,20,100,1,1,233.7,234.13,1207,400,2,1,233.66,234.17,1,1,1,1,233.6,234.25,1000,100,1,1,233.58,234.41,505,500,2,1,233.53,234.43,30,105,2,2,233.5,234.5,224,63,2,4,233.45,234.59,15,60,1,1,AAPL,-22,-0.45738045738045735,0.005904027717967313
2024-10-21T12:55:42.999805612Z,2024-10-21T12:55:42.999639664Z,10,2,38,C,B,1,233.76,200,130,165948,14956353,233.8,233.98,11,25,2,1,233.73,234.0,20,327,1,5,233.7,234.1,1207,100,2,1,233.66,234.13,1,400,1,1,233.6,234.17,1000,1,1,1,233.58,234.25,505,100,2,1,233.53,234.41,30,500,2,1,233.5,234.43,224,105,2,2,233.45,234.5,15,63,1,4,233.4,234.59,109,60,2,1,AAPL,-146,-3.1510791366906474,0.04067523713426807
2024-10-21T12:55:42.999818576Z,2024-10-21T12:55:42.999652165Z,10,2,38,A,B,1,233.75,200,130,166411,14956354,233.8,233.98,11,25,2,1,233.75,234.0,200,327,1,5,233.73,234.1,20,100,1,1,233.7,234.13,1207,400,2,1,233.66,234.17,1,1,1,1,233.6,234.25,1000,100,1,1,233.58,234.41,505,500,2,1,233.53,234.43,30,105,2,2,233.5,234.5,224,63,2,4,233.45,234.59,15,60,1,1,AAPL,-131,-2.869418702611626,0.037039465244534726
2024-10-21T12:55:42.999830904Z,2024-10-21T12:55:42.999664407Z,10,2,38,A,A,1,234.0,200,130,166497,14956355,233.8,233.98,11,25,2,1,233.75,234.0,200,527,1,6,233.73,234.1,20,100,1,1,233.7,234.13,1207,400,2,1,233.66,234.17,1,1,1,1,233.6,234.25,1000,100,1,1,233.58,234.41,505,500,2,1,233.53,234.43,30,105,2,2,233.5,234.5,224,63,2,4,233.45,234.59,15,60,1,1,AAPL,-131,-2.906497622820919,0.0375180929802315
2024-10-21T12:55:43.054084499Z,2024-10-21T12:55:43.053918430Z,10,2,38,C,A,1,234.0,200,130,166069,14956604,233.8,233.98,11,25,2,1,233.75,234.0,200,327,1,5,233.73,234.1,20,100,1,1,233.7,234.13,1207,400,2,1,233.66,234.17,1,1,1,1,233.6,234.25,1000,100,1,1,233.58,234.41,505,500,2,1,233.53,234.43,30,105,2,2,233.5,234.5,224,63,2,4,233.45,234.59,15,60,1,1,AAPL,-131,-2.9394166043380703,0.037943022765027375
2024-10-21T12:55:43.054096817Z,2024-10-21T12:55:43.053930632Z,10,2,38,A,A,1,233.99,200,130,166185,14956605,233.8,233.98,11,25,2,1,233.75,233.99,200,200,1,1,233.73,234.0,20,127,1,4,233.7,234.1,1207,100,2,1,233.66,234.13,1,400,1,1,233.6,234.17,1000,1,1,1,233.58,234.25,505,100,2,1,233.53,234.41,30,500,2,1,233.5,234.43,224,105,2,2,233.45,234.5,15,63,1,4,AAPL,-194,-4.387279151943463,0.05663254146861825
